,Station Id,Station Name,lat,lon,geometry
576,7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,POINT (-79.4275305 43.7004017)
577,7633,Noble St / Queen St W,43.6424558,-79.4296346,POINT (-79.4296346 43.6424558)
578,7634,University Ave / Gerrard St W (West Side),43.6578449,-79.3899265,POINT (-79.3899265 43.6578449)
579,7635,Runnymede Rd / Annette St,43.6596299,-79.4799176,POINT (-79.47991759999999 43.6596299)
580,7636,Bloor St W / Riverside Ave,43.6475708,-79.4873058,POINT (-79.4873058 43.6475708)
581,7637,Judson St / Royal York,43.6162721,-79.4990363,POINT (-79.4990363 43.6162721)
582,7639,Riverview Gardens,43.64900249999999,-79.486355,POINT (-79.486355 43.64900249999999)
583,7640,Spadina Rd / St.Clair Ave West,43.6842741,-79.4100625,POINT (-79.4100625 43.6842741)
584,7641,Annette St / Dundas W,43.6641174,-79.4588522,POINT (-79.4588522 43.6641174)
585,7642,Yonge St / St Clair Ave,43.68850459999999,-79.3940052,POINT (-79.3940052 43.68850459999999)
586,7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,POINT (-79.4026176 43.6954486)
587,7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,POINT (-79.3149901 43.6850809)
588,7645,University of Toronto Scarborough,43.7842419,-79.1849889,POINT (-79.18498889999999 43.7842419)
589,7646,University Ave / Richmond St W,43.6503935,-79.3860211,POINT (-79.38602109999999 43.6503935)
590,7647,Elm St/ University Ave (East),43.65637299999999,-79.38781039999999,POINT (-79.38781039999999 43.65637299999999)
591,7648,Rosedale Station,43.67697949999999,-79.38886389999999,POINT (-79.38886389999999 43.67697949999999)
592,7649,Greenwood Subway Station,43.6825806,-79.3302954,POINT (-79.3302954 43.6825806)
593,7650,St Clair W Subway - Heath Entrance,43.686339,-79.4152162,POINT (-79.4152162 43.686339)
594,7651,Bloor St W / Gladstone Ave - SMART,43.65997369999999,-79.43390540000001,POINT (-79.43390540000001 43.65997369999999)
595,7653,Bloor St W / Indian Rd,43.6555257,-79.45738940000001,POINT (-79.45738940000001 43.6555257)
596,7654,Bloor St W / Pacific Ave - SMART,43.65412449999999,-79.4636388,POINT (-79.4636388 43.65412449999999)
597,7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,POINT (-79.339243 43.680207)
598,7656,Bloor St W / Brock Ave,43.6589882,-79.438715,POINT (-79.438715 43.6589882)
599,7657,1 Market St - SMART,43.6469928,-79.3706665,POINT (-79.3706665 43.6469928)
600,7658,Holland Park Ave / Oakwood Ave,43.6862918,-79.4382408,POINT (-79.4382408 43.6862918)
601,7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,POINT (-79.31168269999999 43.6856128)
602,7660,285 Victoria St,43.656633,-79.379625,POINT (-79.379625 43.656633)
603,7662,Beaty Ave / Queen St W,43.6393107,-79.4408141,POINT (-79.4408141 43.6393107)
604,7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,POINT (-79.371914 43.718039)
605,7664,Sunnybrook Health Center - L Wing,43.72268,-79.37644,POINT (-79.37644 43.72268)
606,7665,Sunnybrook Health Centre - S Wing,43.7206694,-79.3775527,POINT (-79.3775527 43.7206694)
607,7666,Dundas St W / St Helen Ave,43.6504218,-79.4407647,POINT (-79.4407647 43.6504218)
